Raw Symbols
Total Count  : 65687
Total Size   : 5941252
Unattributed : 1219166
--------------------------------------
Sorted by Size
        Size Section/Type  Name                                                                                                                      Source
           0            2  static  `onnx::TypeProto_Sequence::TypeProto_Sequence'::`1'::dtor$1()
           0            2  static  `onnx::TypeProto_Tensor::TypeProto_Tensor'::`1'::dtor$0()
           0            2  static  `onnx::TypeProto_Tensor::TypeProto_Tensor'::`1'::dtor$1()
           0            2  static  `onnxruntime::`dynamic initializer for 'supported_data_types'''::`1'::dtor$1()
           0            2  static  `onnxruntime::`dynamic initializer for 'supported_data_types'''::`1'::dtor$4()
           0            2  static  `onnxruntime::CodeLocation::CodeLocation'::`1'::dtor$1()
           0            2  static  `onnxruntime::common::Status::Status'::`1'::dtor$1()
           0            2  static  `onnxruntime::common::Status::Status'::`1'::dtor$2()
           0            2  static  `onnxruntime::common::Status::Status'::`1'::dtor$3()
           0            2  static  `onnxruntime::CreateExecutionProviderFactory_DML'::`1'::dtor$0()
           0            2  static  `onnxruntime::CreateExecutionProviderFactory_DML'::`1'::dtor$1()
           0            2  static  `onnxruntime::CreateExecutionProviderFactory_DML'::`1'::dtor$2()
           0            2  static  `onnxruntime::data_types_internal::IsCompatible'::`1'::dtor$0()
           0            2  static  `onnxruntime::data_types_internal::IsCompatible'::`1'::dtor$1()
           0            2  static  `onnxruntime::data_types_internal::IsCompatible'::`1'::dtor$2()
           0            2  static  `onnxruntime::FuncManager::AddFuncInfo'::`1'::dtor$0()
           0            2  static  `onnxruntime::FuncManager::AddFuncInfo'::`1'::dtor$1()
           0            2  static  `onnxruntime::FunctionImpl::FunctionImpl'::`1'::dtor$27()
           0            2  static  `onnxruntime::FunctionImpl::FunctionImpl'::`1'::dtor$28()
           0            2  static  `onnxruntime::FunctionImpl::FunctionImpl'::`1'::dtor$30()
           0            2  static  `onnxruntime::FunctionImpl::FunctionImpl'::`1'::dtor$31()
           0            2  static  `onnxruntime::Graph::AddNode'::`1'::dtor$0()
           0            2  static  `onnxruntime::Graph::AddNode'::`1'::dtor$1()
           0            2  static  `onnxruntime::InferenceSession::InferenceSession'::`1'::dtor$25()
           0            2  static  `onnxruntime::InferenceSession::InferenceSession'::`1'::dtor$26()
           0            2  static  `onnxruntime::InferenceSession::Load'::`1'::dtor$1()
           0            2  static  `onnxruntime::InferenceSession::Load'::`1'::dtor$2()
           0            2  static  `onnxruntime::InferenceSession::Load'::`1'::dtor$3()
           0            2  static  `onnxruntime::Initializer::Initializer'::`1'::dtor$0()
           0            2  static  `onnxruntime::Initializer::Initializer'::`1'::dtor$10()
           0            2  static  `onnxruntime::Initializer::Initializer'::`1'::dtor$8()
           0            2  static  `onnxruntime::Initializer::Initializer'::`1'::dtor$9()
           0            2  static  `onnxruntime::KernelRegistry::Register'::`1'::dtor$1()
           0            2  static  `onnxruntime::Model::Model'::`1'::dtor$4()
           0            2  static  `onnxruntime::Path::Parse'::`1'::dtor$2()
           0            2  static  `onnxruntime::rnn::detail::SafeRawConstPointer<float>'::`1'::dtor$0()
           0            2  static  `onnxruntime::rnn::detail::SafeRawConstPointer<float>'::`1'::dtor$1()
           0            2  static  `onnxruntime::rnn::detail::SafeRawConstPointer<float>'::`1'::dtor$2()
           0            2  static  `onnxruntime::rnn::detail::SafeRawPointer<float>'::`1'::dtor$0()
           0            2  static  `onnxruntime::rnn::detail::SafeRawPointer<float>'::`1'::dtor$1()
           0            2  static  `onnxruntime::rnn::detail::SafeRawPointer<float>'::`1'::dtor$2()
           0            2  static  `onnxruntime::SliceBase::PrepareForCompute'::`1'::dtor$0()
           0            2  static  `onnxruntime::Tensor::Tensor'::`1'::dtor$0()
           0            2  static  `onnxruntime::Tensor::Tensor'::`1'::dtor$3()
           0            2  static  `onnxruntime::Tensor::Tensor'::`1'::dtor$4()
           0            2  static  `onnxruntime::utils::FindMemoryInfoForValue'::`1'::dtor$0()
           0            2  static  `onnxruntime::utils::FindMemoryInfoForValue'::`1'::dtor$1()
           0            2  static  `onnxruntime::utils::FindMemoryInfoForValue'::`1'::dtor$2()
           0            2  static  `SchemaHelpers::GetFields'::`1'::dtor$44()
           0            2  static  `SchemaHelpers::GetFields'::`1'::dtor$47()
           0            2  static  `std::_Tree<std::_Tset_traits<onnxruntime::NodeArg const *,onnxruntime::TransformerMemcpyImpl::NodeArgCompare,std::allocator<onnxruntime::NodeArg const *>,0> >::insert<0,0>'::`1'::dtor$2()
           0            2  static  `std::operator<<<std::char_traits<char> >'::`1'::catch$4()
           0            2  static  `std::operator<<<std::char_traits<char> >'::`1'::dtor$1()
           0            2  static  `std::unordered_set<std::basic_string<char,std::char_traits<char>,std::allocator<char> > const *,std::hash<std::basic_string<char,std::char_traits<char>,std::allocator<char> > const *>,std::equal_to<std::basic_string<char,std::char_traits<char>,std::allocator<char> > const *>,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > const *> >::unordered_set<std::basic_string<char,std::char_traits<char>,std::allocator<char> > const *,std::hash<std::basic_string<char,std::char_traits<char>,std::allocator<char> > const *>,std::equal_to<std::basic_string<char,std::char_traits<char>,std::allocator<char> > const *>,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > const *> >'::`1'::dtor$2()


Merged Template Symbols
Merged Count  : 22679
--------------------------------------
Sorted by Total Count
  Total Size  Total Count  Name
       23136          482  std::_Func_impl_no_alloc<T>::`vftable'
       35146          367  static class onnxruntime::OpKernel * <T>::<T>(const class onnxruntime::OpKernelInfo & const)
          12          341  static  `onnxruntime::MakeString<T>'...'::dtor$0()
        3872          317  class std::_Func_base<T> * std::_Func_impl_no_alloc<T>::_Copy(void *)
        3699          317  class std::_Func_base<T> * std::_Func_impl_no_alloc<T>::_Move(void *)
        2536          317  const class type_info & const std::_Func_impl_no_alloc<T>::_Target_type()
         795          317  void std::_Func_impl_no_alloc<T>::_Delete_this(bool)
           0          317  const void * std::_Func_impl_no_alloc<T>::_Get()
      217151          316  class onnx::OpSchema __cdecl onnx::GetOpSchema<T>(void)
         264          314  static  `onnx::GetOpSchema<T>'...'::dtor$0()
         342          279  static  `onnx::GetOpSchema<T>'...'::dtor$1()
       90021          269  struct onnxruntime::KernelCreateInfo __cdecl onnxruntime::BuildKernelCreateInfo<T>(void)
          48          269  static  `onnxruntime::BuildKernelCreateInfo<T>'...'::dtor$2()
          36          269  static  `onnxruntime::BuildKernelCreateInfo<T>'...'::dtor$1()
          24          269  static  `onnxruntime::BuildKernelCreateInfo<T>'...'::dtor$0()
         132          266  static  `onnx::GetOpSchema<T>'...'::dtor$3()
         827          237  static  `<T>::<T>'...'::dtor$0()
           0          233  static  `onnxruntime::BuildKernelCreateInfo<T>'...'::dtor$5()
        9086          196  void std::_Func_impl_no_alloc<T>::_Do_call(struct onnx::InferenceContext & const)
          12          195  static  `onnx::MakeString<T>'...'::dtor$0()
         305          187  public: __cdecl Microsoft::WRL::ComPtr<T>::~ComPtr<T>(void)
           0          174  void std::_Construct_in_place<T>(struct std::_List_node<T> * & const, struct std::_List_node<T> * & const)
        1973          165  private: virtual class std::_Func_base<T> * __cdecl std::_Func_impl_no_alloc<T>::_Copy(void *)const
        1702          165  private: virtual class std::_Func_base<T> * __cdecl std::_Func_impl_no_alloc<T>::_Move(void *)
        1320          165  private: virtual class type_info const & __cdecl std::_Func_impl_no_alloc<T>::_Target_type(void)const
         271          165  private: virtual void __cdecl std::_Func_impl_no_alloc<T>::_Delete_this(bool)
           5          165  private: virtual void const * __cdecl std::_Func_impl_no_alloc<T>::_Get(void)const
         236          163  static  `<T>::operator()'...'::dtor$0()
         269          160  static  `wil::MakeOrThrow<T>'...'::dtor$0()
           0          157  bool __cdecl std::_Test_callable<T>(class <T> const &)
         313          154  static  `Microsoft::WRL::Details::Make<T>'...'::dtor$0()
         224          154  static  `Microsoft::WRL::Details::Make<T>'...'::dtor$2()
          96          154  static  `Microsoft::WRL::Details::Make<T>'...'::dtor$1()
          19          151  public: __cdecl Microsoft::WRL::Details::MakeAllocator<T>::~MakeAllocator<T>(void)
        1345          143  static  `onnxruntime::`anonymous namespace'...'::`1'
         261          142  static  `onnx::GetOpSchema<T>'...'::dtor$2()
       34580          140  public: static long __cdecl MLOperatorKernel<T>::CreateInstance(struct IMLOperatorKernelCreationContext &,struct IMLOperatorKernel * *)
       31478          140  class Microsoft::WRL::ComPtr<T> __cdecl Microsoft::WRL::Details::Make<T>(class MLOperatorKernelCreationContext &&)
        8400          140  class Microsoft::WRL::ComPtr<T> __cdecl wil::MakeOrThrow<T>(class MLOperatorKernelCreationContext &&)
        2494          140  public: virtual void * __cdecl MLOperatorKernel<T>::`scalar deleting destructor'
        1996          140  public: virtual long __cdecl MLOperatorKernel<T>::Compute(struct IMLOperatorKernelContext *)
         216          140  [thunk]:MLOperatorKernel<T>::`vector deleting destructor'
          54          140  static  `MLOperatorKernel<T>::CreateInstance'...'::catch$12()
          12          140  static  `MLOperatorKernel<T>::Compute'...'::dtor$0()
          12          140  static  `MLOperatorKernel<T>::CreateInstance'...'::dtor$0()
          24          139  static  `Microsoft::WRL::Details::Make<T>'...'::dtor$3()
          54          137  static  `MLOperatorKernel<T>::Compute'...'::catch$4()
         340          135  void std::_Alloc_construct_ptr<T>::~_Alloc_construct_ptr<T>()
       21305          131  public: static void __cdecl Eigen::internal::unaligned_dense_assignment_loop<T>::run<T>(class Eigen::internal::generic_dense_assignment_kernel<T> &,__int64,__int64)
       26574          130  public: static void __cdecl Eigen::internal::dense_assignment_loop<T>::run(class Eigen::internal::generic_dense_assignment_kernel<T> &)
          18          128  private: static void __cdecl std::vector<T>::_Xlength(void)
         156          120  static  `SchemaHelpers::GetFields'...'::dtor$3()
         144          120  static  `SchemaHelpers::GetFields'...'::dtor$0()
         120          120  static  `SchemaHelpers::GetFields'...'::dtor$1()
        3371          119  public: __cdecl std::unique_ptr<T>::~unique_ptr<T>(void)
         348          117  static  `SchemaHelpers::GetFields'...'::dtor$2()
         285          117  static  `SchemaHelpers::GetFields'...'::dtor$6()
         204          117  static  `SchemaHelpers::GetFields'...'::dtor$4()
           3          117  static bool std::_Test_callable<T>(const class onnx::GetOpSchema::__l2::<T> & const)
         163          116  static  `<T>::operator()'...'::dtor$1()
        3130          108  public: __cdecl std::vector<T>::~vector<T>(void)
         212          106  static  `<T>::operator()'...'::dtor$2()
          96           99  static  `onnx::GetOpSchema<T>'...'::dtor$4()
           0           97  void std::_Construct_in_place<T>(struct std::_Tree_node<T> * & const, struct std::_Tree_node<T> * & const)
       71906           94  static void <T>::operator()(struct onnx::InferenceContext & const)
         194           94  static  ``anonymous namespace'...'::`1'
         210           89  static  `SchemaHelpers::GetFields'...'::dtor$9()
        1260           84  static void Eigen::placeholders::`dynamic initializer for '...''
         672           84  Eigen::placeholders::end$initializer$
         168           84  Eigen::lastp1
         168           84  Eigen::placeholders::end
         139           83  static  `<T>::operator()'...'::dtor$3()
        3074           82  void std::_List_node_emplace_op2<T>::~_List_node_emplace_op2<T>()
         201           79  static  `SchemaHelpers::GetFields'...'::dtor$8()
        2383           78  void std::pair<T>::pair<T><T>(class std::tuple<T> & const, class std::tuple<T> & const, struct std::integer_sequence<T>, struct std::integer_sequence<T>)
        1038           78  void std::pair<T>::pair<T><T>(struct std::piecewise_construct_t, class std::tuple<T>, class std::tuple<T>)
