Raw Symbols
Total Count  : 21842
Total Size   : 1073672
Unattributed : 175711
--------------------------------------
Sorted by Size
        Size Section/Type  Name                                                                                                                      Source
           0            9  public: __cdecl winrt::Windows::Foundation::Collections::IKeyValuePair<T>::~IKeyValuePair<T>(void)
           0            9  public: __cdecl winrt::Windows::Foundation::Collections::IMap<T>::~IMap<T>(void)
           0            9  public: __cdecl winrt::Windows::Foundation::Collections::IMapView<T>::~IMapView<T>(void)
           0            9  struct winrt::impl::abi<T>::type * __cdecl winrt::impl::find_inspectable<T>(struct winrt::impl::key_value_pair<T> const *)
           0            9  struct winrt::Windows::Foundation::Collections::IIterator<T> __cdecl winrt::impl::end<T>(struct winrt::Windows::Foundation::Collections::IMapView<T> const &)
           0            9  struct winrt::Windows::Foundation::Collections::IKeyValuePair<T> * __cdecl winrt::impl::make_array_iterator<T>(struct winrt::Windows::Foundation::Collections::IKeyValuePair<T> *,unsigned int,unsigned int)
           0            9  void * __cdecl winrt::impl::detach_from<T>(struct winrt::Windows::Foundation::Collections::IKeyValuePair<T> &&)
           0            9  void * __cdecl winrt::impl::detach_from<T>(struct winrt::Windows::Foundation::Collections::IMapView<T> &&)
        4966            8  public: static struct winrt::Microsoft::AI::MachineLearning::ILearningModelFeatureValue __cdecl _winml::MapBase<T>::Create(struct winrt::Windows::Foundation::Collections::IMapView<T> const &)
        3744            8  public: unsigned int __cdecl winrt::iterable_base<T>::iterator::GetMany(struct winrt::array_view<T>)
        2160            8  struct winrt::Windows::Foundation::Collections::IMap<T> __cdecl winrt::make<T>(class std::map<T> &&)
        1837            8  struct winrt::Windows::Foundation::Collections::IMap<T> __cdecl winrt::single_threaded_map<T>(void)
        1734            8  public: virtual long __cdecl _winml::MapBase<T>::GetValue(struct _winml::BindingContext &,struct _winml::IValue * *)
        1638            8  public: virtual long __cdecl _winml::MapBase<T>::UpdateSourceResourceData(struct _winml::BindingContext &,struct _winml::IValue *)
        1192            8  public: virtual long __cdecl Microsoft::WRL::Details::RuntimeClassImpl<T>::QueryInterface(struct _GUID const &,void * *)
        1044            8  public: virtual long __cdecl _winml::MapBase<T>::get_ValueDescriptor(struct winrt::Microsoft::AI::MachineLearning::ILearningModelFeatureDescriptor *)
         890            8  public: struct std::_Tree_node<T> * __cdecl std::_Tree_val<T>::_Extract(class std::_Tree_unchecked_const_iterator<T>)
         744            8  struct winrt::Windows::Foundation::Collections::IMap<T> __cdecl winrt::impl::as<T>(struct winrt::impl::abi<T>::type *)
         637            8  public: struct std::_Tree_node<T> * __cdecl std::_Tree_val<T>::_Insert_node(struct std::_Tree_id<T>,struct std::_Tree_node<T> * const)
         603            8  public: virtual unsigned long __cdecl Microsoft::WRL::Details::RuntimeClassImpl<T>::Release(void)
         535            8  struct winrt::Microsoft::AI::MachineLearning::ILearningModelFeatureValue winrt::make<T>(struct winrt::Windows::Foundation::Collections::IMap<T> & const)
         499            8  void std::_Tree_val<T>::_Erase_tree<T>(class std::allocator<T> & const, struct std::_Tree_node<T> *)
         464            8  struct winrt::Windows::Foundation::Collections::IMapView<T> __cdecl winrt::impl::try_as<T>(struct winrt::impl::abi<T>::type *)
         441            8  struct winrt::Windows::Foundation::Collections::IIterator<T> __cdecl winrt::impl::begin<T>(struct winrt::Windows::Foundation::Collections::IMap<T> const &)
         384            8  _winml::MapBase<T>::`vftable'
         321            8  struct winrt::Microsoft::AI::MachineLearning::ILearningModelFeatureValue winrt::make<T>(const struct winrt::Windows::Foundation::Collections::IMap<T> & const)
         232            8  public: virtual int __cdecl winrt::impl::produce<T>::HasKey(__int64,bool *)
         177            8  struct winrt::impl::abi<T>::type * __cdecl winrt::impl::find_iid<T>(struct _winml::MapBase<T> const *,struct winrt::guid const &)
         144            8  static  `winrt::impl::produce<T>::Lookup'...'::catch$4()
         131            8  public: __cdecl std::map<T>::~map<T>(void)
         102            8  public: class std::_Tree_unchecked_const_iterator<T> & __cdecl std::_Tree_unchecked_const_iterator<T>::operator++(void)
          90            8  public: virtual long __cdecl _winml::MapBase<T>::get_KeyKind(enum winrt::Microsoft::AI::MachineLearning::TensorKind *)
          89            8  public: virtual long __cdecl _winml::MapBase<T>::AbiRepresentation(struct winrt::Windows::Foundation::IInspectable &)
          89            8  public: void __cdecl std::_Tree_val<T>::_Rrotate(struct std::_Tree_node<T> *)
          85            8  public: void __cdecl std::_Tree_val<T>::_Lrotate(struct std::_Tree_node<T> *)
          80            8  public: virtual void * __cdecl Microsoft::WRL::RuntimeClass<T>::`scalar deleting destructor'
          48            8  static  `winrt::single_threaded_map<T>'...'::dtor$0()
          42            8  public: virtual long __cdecl _winml::MapBase<T>::IsPlaceholder(bool *)
          26            8  public: virtual unsigned long __cdecl Microsoft::WRL::Details::RuntimeClassImpl<T>::AddRef(void)
          24            8  static  `winrt::impl::produce<T>::Insert'...'::dtor$2()
          12            8  static  `CastToWinrtMap<T>'...'::dtor$0()
          12            8  static  `CreateMapValue<T>'...'::dtor$2()
          12            8  static  `CreateMapValue<T>'...'::dtor$3()
          12            8  static  `FillMapTensors<T>::Run'...'::dtor$5()
           9            8  [thunk]:_winml::MapBase<T>::`vector deleting destructor'
           0            8  public: virtual void * __cdecl _winml::MapBase<T>::`scalar deleting destructor'
           0            8  static  `_winml::MapBase<T>::Create'...'::dtor$0()
           0            8  static  `_winml::MapBase<T>::Create'...'::dtor$1()
           0            8  static  `_winml::MapBase<T>::Create'...'::dtor$2()
           0            8  static  `_winml::MapBase<T>::Create'...'::dtor$3()
           0            8  static  `CastToWinrtMap<T>'...'::dtor$1()
           0            8  static  `CreateMapValue<T>'...'::dtor$0()
           0            8  static  `CreateMapValue<T>'...'::dtor$1()
           0            8  static  `FillAbiMap<T>'...'::dtor$0()
           0            8  static  `FillMapTensors<T>::Run'...'::dtor$4()
           0            8  struct _winml::IMapFeatureValue * __cdecl winrt::to_abi<T>(struct winrt::impl::producer<T> const *)
           0            8  struct winrt::impl::abi<T>::type * __cdecl winrt::impl::find_inspectable<T>(struct _winml::MapBase<T> const *)
           0            8  struct winrt::Windows::Foundation::Collections::IIterator<T> __cdecl winrt::impl::end<T>(struct winrt::Windows::Foundation::Collections::IMap<T> const &)
        2522            7  protected: void __cdecl std::_Hash<T>::_Forced_rehash(unsigned __int64)
        1760            7  public: virtual int __cdecl winrt::impl::produce<T>::Lookup(void *,void * *)
         568            7  void std::_List_node_emplace_op2<T>::~_List_node_emplace_op2<T>()
         429            7  void std::_Func_impl_no_alloc<T>::_Delete_this(bool)
         400            7  public: __cdecl std::list<T>::~list<T>(void)
         336            7  std::_Func_impl_no_alloc<T>::`vftable'
         224            7  std::_Ref_count_obj2<T>::`vftable'
         220            7  class std::_Func_base<T> * std::_Func_impl_no_alloc<T>::_Copy(void *)
         122            7  static  `std::operator<
         105            7  class std::_Func_base<T> * std::_Func_impl_no_alloc<T>::_Move(void *)
          56            7  const class type_info & const std::_Func_impl_no_alloc<T>::_Target_type()
          47            7  public: __cdecl std::_Hash_vec<T>::~_Hash_vec<T>(void)
           5            7  const void * std::_Func_impl_no_alloc<T>::_Get()
           0            7  static  `FillMapTensors<T>::Run'...'::dtor$6()
        4821            6  void __cdecl _winml::compatibility_details::verify<T>(struct winrt::Microsoft::AI::MachineLearning::ILearningModelFeatureValue,struct winrt::Microsoft::AI::MachineLearning::ILearningModelFeatureDescriptor)
         712            6  public: virtual int __cdecl winrt::impl::produce<T>::Remove(void *)
         194            6  public: void __cdecl std::_Hash_vec<T>::_Assign_grow(unsigned __int64,class std::_List_unchecked_iterator<T>)
         132            6  void std::fill<T>(class std::_List_unchecked_iterator<T> *, class std::_List_unchecked_iterator<T> *, const class std::_List_unchecked_iterator<T> & const)
          47            6  static  `winrt::impl::produce<T>::GetMany'...'::catch$4()
          45            6  int std::_Call_binder<T>(struct std::_Invoker_ret<T>, struct std::integer_sequence<T>,  * & const, class std::tuple<T> & const, class std::tuple<T> *)
          38            6  void std::uninitialized_fill<T>(class std::_List_unchecked_iterator<T> *, class std::_List_unchecked_iterator<T> *, const class std::_List_unchecked_iterator<T> & const)
          12            6  static  `_winml::error_strings::ToString'...'::dtor$4()
          12            6  static  `winrt::impl::produce<T>::Insert'...'::dtor$1()
           0            6  const char * & const std::_Fix_arg<T>(const char * & const, class std::tuple<T> *)
           0            6  static  `winrt::impl::produce<T>::GetAt'...'::catch$6()
           0            6  void std::_Construct_in_place<T>(class std::_List_unchecked_iterator<T> & const, const class std::_List_unchecked_iterator<T> & const)
        7123            5  static HRESULT FillMapTensors<T>::Run(const struct OrtApi *, struct IInspectable *, struct OrtValue *, struct OrtValue *)
        4244            5  HRESULT CreateMapValue<T>(class _winml::OnnxruntimeEngine *, struct IInspectable *, winrt::Microsoft::AI::MachineLearning::TensorKind, winrt::Microsoft::AI::MachineLearning::TensorKind, struct _winml::IValue * *)
        1215            5  HRESULT FillAbiMap<T>(struct IInspectable *, unsigned __int64, void *, void *)
        1120            5  public: virtual int __cdecl winrt::impl::implements_delegate<T>::QueryInterface(struct winrt::guid const &,void * *)
         820            5  struct winrt::Windows::Foundation::Collections::IMap<T> CastToWinrtMap<T>(struct IInspectable *)
         594            5  void std::_List_node<T>::_Free_non_head<T>(class std::allocator<T> & const, struct std::_List_node<T> *)
         357            5  struct winrt::com_ptr<T> __cdecl winrt::impl::try_as<T>(struct winrt::impl::abi<T>::type *)
         336            5  public: virtual int __cdecl winrt::impl::delegate<T>::type<T>::Invoke(void *,enum winrt::Windows::Foundation::AsyncStatus)
         264            5  static class std::basic_string<T> _winml::Strings::UTF8FromUnicode(const wchar_t *, unsigned __int64)
         160            5  winrt::impl::delegate<T>::type<T>::`vftable'
         160            5  winrt::impl::factory_storage<T>::factory
         158            5  public: virtual int __cdecl winrt::impl::produce<T>::get_Description(void * *)
         158            5  public: virtual int __cdecl winrt::impl::produce<T>::get_Name(void * *)
         156            5  static void wil::details::`dynamic initializer for '...''
         134            5  public: virtual unsigned int __cdecl winrt::impl::implements_delegate<T>::Release(void)
         132            5  public: virtual int __cdecl winrt::impl::produce<T>::get_Key(void * *)
         130            5  void std::unique_ptr<T>::~unique_ptr<T>()
          48            5  static  `_winml::compatibility_details::verify<T>'...'::dtor$3()
